planeId;airport;flightType;passengers;delayMinutes;flightDuration;date
AF-788;Amsterdam;Arrival;103;0;181;30.09.2025
OK-503;Prague;Arrival;146;0;111;08.02.2026
QS-377;Amsterdam;Departure;189;18;50;09.09.2025
OS-963;Vienna;Departure;53;0;73;05.03.2026
LO-949;Vienna;Arrival;87;8;104;15.04.2026
BA-437;Amsterdam;Arrival;122;0;108;07.03.2026
AF-618;Prague;Arrival;137;0;224;12.02.2026
KL-145;Warsaw;Departure;227;0;82;07.06.2026
KL-167;Munich;Departure;116;11;223;08.01.2026
OS-288;Vienna;Departure;137;20;238;24.12.2025
OK-292;Vienna;Arrival;232;0;224;18.05.2026
LO-810;Frankfurt;Arrival;174;0;231;13.04.2026
OS-779;Prague;Arrival;59;0;158;13.05.2026
BA-173;Vienna;Arrival;236;0;128;27.12.2025
LO-735;Prague;Departure;102;0;202;19.11.2025
LO-720;Warsaw;Arrival;213;132;223;27.10.2025
KL-568;Amsterdam;Departure;180;0;68;31.05.2026
BA-488;Warsaw;Departure;240;8;76;02.12.2025
LO-651;Vienna;Arrival;49;29;167;02.10.2025
KL-730;Warsaw;Departure;212;0;74;21.01.2026
AF-328;Amsterdam;Arrival;93;22;237;13.12.2025
BA-342;Vienna;Arrival;142;0;150;22.11.2025
LO-710;Prague;Arrival;166;15;140;08.04.2026
KL-315;Amsterdam;Arrival;47;0;212;09.10.2025
AF-894;Prague;Arrival;111;0;193;13.01.2026
LH-683;Munich;Departure;131;13;234;18.11.2025
LO-795;Vienna;Departure;162;0;128;04.10.2025
OK-713;Amsterdam;Arrival;237;111;153;02.11.2025
AF-223;Amsterdam;Departure;122;0;52;20.03.2026
AF-469;Vienna;Departure;91;0;174;04.09.2025
OK-775;Frankfurt;Arrival;97;125;111;22.12.2025
BA-142;Amsterdam;Arrival;197;0;152;16.03.2026
KL-949;Amsterdam;Arrival;136;24;200;14.01.2026
LH-704;Warsaw;Departure;76;61;89;16.02.2026
QS-986;Amsterdam;Departure;144;153;222;10.10.2025
OK-283;Warsaw;Arrival;230;0;62;27.01.2026
BA-646;Prague;Arrival;106;8;68;09.05.2026
OK-724;Frankfurt;Departure;171;25;144;01.09.2025
LH-860;Warsaw;Arrival;62;0;177;01.11.2025
LO-444;Prague;Departure;178;0;65;02.06.2026
BA-699;Frankfurt;Departure;148;34;114;15.04.2026
QS-216;Frankfurt;Departure;77;18;64;29.01.2026
OK-308;Vienna;Arrival;48;0;109;03.05.2026
LH-209;Frankfurt;Arrival;145;0;195;20.12.2025
QS-377;Amsterdam;Arrival;153;25;88;09.03.2026
QS-583;Frankfurt;Arrival;114;0;216;01.03.2026
AF-788;Amsterdam;Departure;99;0;237;05.10.2025
QS-649;Munich;Arrival;208;96;123;07.10.2025
BA-344;Warsaw;Departure;121;11;64;19.02.2026
KL-961;Frankfurt;Departure;108;24;240;02.11.2025
LO-777;Prague;Arrival;150;0;146;02.10.2025
BA-418;Frankfurt;Departure;200;28;87;08.01.2026
QS-223;Vienna;Departure;210;0;63;16.10.2025
OK-606;Frankfurt;Arrival;202;0;62;20.10.2025
KL-957;Vienna;Arrival;45;0;227;05.09.2025
OK-466;Munich;Arrival;118;21;82;28.02.2026
QS-953;Prague;Arrival;113;0;224;04.12.2025
QS-246;Frankfurt;Arrival;218;143;166;12.05.2026
LO-985;Vienna;Arrival;143;0;89;07.03.2026
QS-878;Vienna;Departure;101;0;58;27.09.2025
AF-740;Prague;Departure;211;0;199;28.10.2025
AF-950;Prague;Arrival;38;25;238;02.12.2025
OK-419;Prague;Departure;96;8;82;09.05.2026
LH-566;Vienna;Departure;172;30;204;19.04.2026
LO-498;Frankfurt;Arrival;230;6;123;11.10.2025
KL-515;Vienna;Arrival;157;0;160;03.10.2025
OK-954;Frankfurt;Arrival;44;28;198;08.04.2026
QS-683;Frankfurt;Departure;79;0;97;23.11.2025
LO-520;Amsterdam;Departure;76;0;105;27.01.2026
LH-991;Frankfurt;Arrival;200;20;52;10.02.2026
KL-621;Amsterdam;Arrival;79;0;176;01.12.2025
AF-165;Frankfurt;Arrival;77;0;56;02.09.2025
LO-316;Frankfurt;Arrival;79;35;61;20.10.2025
OS-779;Prague;Departure;132;0;52;11.06.2026
LO-973;Prague;Departure;218;0;47;17.03.2026
KL-508;Warsaw;Departure;133;14;60;01.10.2025
LO-933;Prague;Departure;116;25;66;13.01.2026
QS-551;Amsterdam;Departure;105;0;237;10.11.2025
LH-899;Munich;Arrival;84;0;149;15.11.2025
LH-109;Prague;Arrival;43;0;232;03.09.2025
LO-171;Frankfurt;Departure;81;0;116;31.12.2025
LO-808;Warsaw;Departure;147;15;50;06.09.2025
OS-128;Munich;Departure;206;0;113;04.01.2026
LO-985;Vienna;Departure;129;0;67;30.11.2025
AF-535;Amsterdam;Arrival;107;0;159;26.01.2026
BA-522;Prague;Departure;232;6;178;18.10.2025
BA-380;Warsaw;Arrival;145;0;96;06.02.2026
OS-696;Amsterdam;Departure;75;0;162;07.11.2025
LO-845;Frankfurt;Departure;177;25;189;16.05.2026
LO-777;Prague;Departure;235;16;52;01.06.2026
OS-385;Prague;Arrival;127;0;64;07.04.2026
QS-703;Warsaw;Arrival;67;0;67;02.04.2026
LO-101;Warsaw;Arrival;132;0;65;02.01.2026
LH-860;Warsaw;Departure;70;149;137;22.03.2026
LO-566;Prague;Arrival;152;0;119;25.11.2025
OS-584;Amsterdam;Arrival;159;0;199;20.01.2026
KL-167;Munich;Arrival;106;0;227;05.02.2026
OS-128;Munich;Departure;80;0;199;13.10.2025
LH-566;Vienna;Arrival;150;0;226;26.12.2025
LO-750;Warsaw;Departure;219;13;78;22.05.2026
KL-719;Munich;Departure;130;0;56;10.05.2026
LO-710;Prague;Arrival;182;0;138;01.01.2026
QS-683;Frankfurt;Arrival;222;0;206;29.03.2026
BA-906;Amsterdam;Departure;48;0;99;06.10.2025
BA-372;Munich;Departure;80;0;188;23.12.2025
KL-448;Munich;Departure;36;0;169;13.05.2026
BA-371;Munich;Arrival;211;0;160;04.02.2026
QS-458;Vienna;Arrival;134;169;140;17.01.2026
LH-146;Amsterdam;Departure;178;29;60;28.05.2026
LH-807;Prague;Arrival;191;0;163;14.09.2025
OK-724;Frankfurt;Arrival;115;0;65;06.09.2025
LO-808;Warsaw;Departure;93;143;58;18.09.2025
AF-702;Prague;Arrival;43;0;155;24.06.2026
AF-338;Amsterdam;Arrival;158;0;224;23.11.2025
AF-801;Warsaw;Departure;178;27;120;15.06.2026
KL-545;Prague;Departure;140;23;99;23.10.2025
BA-378;Frankfurt;Arrival;187;0;165;23.10.2025
KL-819;Amsterdam;Arrival;194;21;81;26.09.2025
LO-720;Warsaw;Departure;172;0;230;05.09.2025
LO-160;Amsterdam;Departure;46;0;188;22.10.2025
LH-199;Amsterdam;Arrival;52;0;120;03.04.2026
LH-998;Frankfurt;Departure;169;12;131;20.09.2025
KL-940;Prague;Arrival;138;170;156;20.04.2026
OS-546;Amsterdam;Arrival;185;0;228;24.12.2025
LH-529;Amsterdam;Arrival;175;0;90;28.02.2026
BA-142;Amsterdam;Departure;138;169;57;14.01.2026
LO-453;Warsaw;Departure;105;17;137;27.03.2026
KL-617;Munich;Arrival;128;71;97;03.01.2026
KL-871;Munich;Arrival;173;114;72;11.06.2026
LO-945;Warsaw;Departure;222;0;198;01.03.2026
OS-317;Munich;Arrival;60;0;174;13.09.2025
AF-599;Frankfurt;Arrival;71;0;120;27.10.2025
LO-777;Prague;Departure;48;10;88;22.10.2025
QS-317;Munich;Departure;94;0;113;11.09.2025
LO-777;Prague;Arrival;35;65;91;22.03.2026
KL-580;Vienna;Departure;50;0;151;29.11.2025
OK-308;Vienna;Arrival;55;0;131;16.02.2026
OK-773;Prague;Departure;239;26;195;12.06.2026
OS-786;Munich;Departure;43;0;56;03.11.2025
OS-317;Munich;Departure;215;0;78;21.05.2026
LH-487;Warsaw;Departure;216;26;138;26.12.2025
LH-162;Vienna;Arrival;47;0;145;23.06.2026
OK-366;Frankfurt;Arrival;112;5;97;14.11.2025
QS-193;Warsaw;Arrival;106;0;53;25.10.2025
OK-847;Prague;Departure;51;0;121;26.12.2025
OS-510;Warsaw;Arrival;202;0;202;23.09.2025
OK-389;Vienna;Departure;123;12;140;14.10.2025
KL-612;Vienna;Arrival;127;0;53;05.05.2026
LH-241;Vienna;Arrival;199;0;191;21.05.2026
LH-146;Amsterdam;Arrival;174;0;157;12.01.2026
BA-753;Prague;Arrival;157;0;222;01.12.2025
OS-786;Munich;Arrival;204;0;118;28.06.2026
QS-986;Amsterdam;Departure;92;0;145;07.04.2026
AF-423;Frankfurt;Arrival;120;0;100;31.03.2026
QS-805;Amsterdam;Arrival;53;0;142;03.02.2026
OK-565;Munich;Departure;82;0;162;17.02.2026
QS-525;Frankfurt;Arrival;195;0;191;20.09.2025
LO-294;Vienna;Arrival;113;0;69;09.01.2026
BA-336;Frankfurt;Arrival;199;138;218;04.03.2026
AF-242;Warsaw;Departure;165;0;48;30.01.2026
OS-963;Vienna;Departure;135;0;79;01.09.2025
QS-614;Frankfurt;Departure;151;0;189;20.05.2026
AF-360;Vienna;Departure;179;53;88;01.06.2026
BA-409;Warsaw;Departure;114;0;56;03.03.2026
QS-458;Vienna;Arrival;239;0;222;05.04.2026
QS-357;Vienna;Arrival;54;0;163;28.11.2025
LO-973;Prague;Arrival;35;60;68;17.12.2025
OK-713;Amsterdam;Arrival;217;5;91;13.02.2026
AF-680;Prague;Arrival;52;0;179;06.11.2025
LO-810;Frankfurt;Departure;220;0;138;22.04.2026
KL-242;Amsterdam;Arrival;163;0;182;21.05.2026
QS-560;Prague;Arrival;221;15;190;28.11.2025
OS-990;Prague;Departure;77;8;142;12.01.2026
QS-349;Munich;Arrival;227;117;105;04.06.2026
KL-816;Frankfurt;Arrival;52;0;141;20.09.2025
OK-147;Munich;Departure;79;13;129;10.10.2025
OK-542;Frankfurt;Arrival;203;0;176;03.05.2026
OS-600;Frankfurt;Arrival;48;0;99;08.11.2025
LH-494;Warsaw;Arrival;69;9;60;13.03.2026
OS-158;Warsaw;Departure;106;28;78;20.12.2025
OK-868;Warsaw;Arrival;51;0;137;20.02.2026
LO-945;Warsaw;Arrival;207;0;205;17.09.2025
OS-204;Munich;Arrival;47;0;227;29.09.2025
KL-709;Prague;Arrival;68;20;136;17.09.2025
KL-730;Warsaw;Arrival;97;0;94;03.02.2026
AF-788;Amsterdam;Arrival;141;0;57;12.04.2026
LH-446;Vienna;Arrival;209;45;133;16.11.2025
LH-162;Vienna;Departure;151;0;146;13.09.2025
BA-960;Prague;Arrival;68;26;50;16.11.2025
OS-963;Vienna;Departure;209;49;165;05.06.2026
LH-467;Vienna;Arrival;184;21;100;08.01.2026
OK-499;Vienna;Arrival;224;0;115;10.04.2026
LH-462;Warsaw;Arrival;73;30;96;24.10.2025
LO-904;Amsterdam;Arrival;163;0;148;05.04.2026
OS-665;Munich;Departure;135;0;237;06.09.2025
KL-473;Warsaw;Arrival;214;0;84;12.05.2026
AF-221;Prague;Departure;127;0;122;07.03.2026
LH-529;Amsterdam;Arrival;147;131;95;17.11.2025
BA-409;Warsaw;Arrival;218;0;151;19.03.2026
AF-959;Prague;Departure;77;0;78;20.10.2025
OK-796;Vienna;Departure;65;0;82;16.04.2026
BA-418;Frankfurt;Arrival;224;0;212;24.03.2026
QS-392;Munich;Arrival;60;21;207;06.09.2025
AF-968;Vienna;Departure;187;56;234;23.10.2025
KL-612;Vienna;Arrival;220;0;227;03.06.2026
BA-336;Frankfurt;Departure;102;0;188;03.03.2026
LO-441;Munich;Arrival;219;103;162;24.09.2025
OS-786;Munich;Departure;205;0;181;04.03.2026
BA-488;Warsaw;Arrival;43;12;64;04.04.2026
BA-173;Vienna;Departure;138;0;229;30.04.2026
BA-753;Prague;Departure;211;13;172;27.04.2026
OK-283;Warsaw;Departure;219;25;130;17.10.2025
QS-453;Munich;Arrival;146;0;165;05.10.2025
LO-735;Prague;Departure;221;21;142;09.09.2025
LH-891;Munich;Arrival;106;0;90;05.04.2026
QS-703;Warsaw;Arrival;181;0;203;10.10.2025
OK-147;Munich;Arrival;122;0;147;24.03.2026
QS-551;Amsterdam;Departure;182;0;122;24.09.2025
LO-697;Frankfurt;Arrival;38;0;115;05.04.2026
KL-814;Amsterdam;Arrival;103;0;76;07.10.2025
LH-665;Prague;Departure;201;0;95;10.02.2026
LH-763;Prague;Departure;64;0;126;28.09.2025
QS-317;Munich;Arrival;150;12;213;29.09.2025
QS-246;Frankfurt;Arrival;42;0;220;03.11.2025
LH-763;Prague;Departure;77;0;75;21.05.2026
LO-453;Warsaw;Arrival;177;0;85;18.06.2026
OK-698;Vienna;Arrival;145;160;162;24.06.2026
BA-344;Warsaw;Departure;47;0;94;21.09.2025
LH-334;Vienna;Arrival;212;0;132;15.12.2025
KL-612;Vienna;Arrival;148;0;78;13.04.2026
LO-777;Prague;Departure;139;0;164;13.03.2026
OK-292;Vienna;Arrival;200;29;206;14.12.2025
KL-961;Frankfurt;Departure;172;0;139;13.05.2026
KL-885;Prague;Arrival;44;0;83;24.06.2026
BA-231;Frankfurt;Arrival;51;0;126;19.02.2026
OK-981;Prague;Departure;41;12;191;16.09.2025
AF-469;Vienna;Arrival;230;0;205;03.11.2025
OK-214;Frankfurt;Arrival;85;0;141;15.10.2025
QS-683;Frankfurt;Arrival;167;10;229;15.06.2026
AF-830;Frankfurt;Departure;235;0;77;18.11.2025
KL-617;Munich;Arrival;95;0;83;08.12.2025
OK-724;Frankfurt;Departure;93;11;178;23.09.2025
LH-125;Frankfurt;Departure;128;87;135;28.02.2026
AF-328;Amsterdam;Departure;57;0;53;24.01.2026
OK-773;Prague;Arrival;176;42;175;05.06.2026
BA-774;Amsterdam;Arrival;230;0;85;26.09.2025
BA-142;Amsterdam;Arrival;60;0;76;26.01.2026
QS-357;Vienna;Arrival;177;25;91;19.12.2025
AF-623;Munich;Departure;216;22;111;01.11.2025
AF-702;Prague;Departure;148;9;82;25.02.2026
QS-824;Warsaw;Arrival;71;161;49;06.12.2025
LO-841;Frankfurt;Departure;99;119;188;19.12.2025
KL-326;Munich;Arrival;218;26;206;23.09.2025
LO-600;Munich;Departure;138;0;91;19.11.2025
KL-779;Amsterdam;Arrival;130;17;107;21.11.2025
OK-358;Vienna;Departure;239;0;210;15.01.2026
AF-403;Prague;Departure;210;13;71;01.09.2025
KL-315;Amsterdam;Departure;93;109;76;12.10.2025
BA-619;Warsaw;Arrival;203;0;143;19.06.2026
AF-821;Warsaw;Departure;204;0;191;31.10.2025
AF-576;Munich;Departure;133;0;232;02.05.2026
OK-847;Prague;Departure;116;0;63;29.12.2025
AF-565;Vienna;Arrival;129;0;229;20.01.2026
KL-443;Prague;Departure;119;0;49;21.06.2026
OK-334;Amsterdam;Departure;186;113;160;02.04.2026
LO-720;Warsaw;Arrival;50;0;45;03.09.2025
AF-270;Amsterdam;Arrival;146;34;63;23.11.2025
BA-774;Amsterdam;Arrival;69;7;83;21.02.2026
BA-336;Frankfurt;Arrival;227;24;148;26.05.2026
AF-959;Prague;Departure;138;0;178;19.01.2026
OK-214;Frankfurt;Departure;160;90;65;08.12.2025
LO-316;Frankfurt;Arrival;147;26;240;28.03.2026
KL-730;Warsaw;Departure;201;0;135;13.06.2026
AF-961;Amsterdam;Arrival;196;27;222;30.01.2026
AF-379;Frankfurt;Arrival;196;15;124;12.05.2026
AF-177;Amsterdam;Departure;81;0;82;31.01.2026
LO-498;Frankfurt;Arrival;125;29;134;07.04.2026
AF-403;Prague;Departure;179;30;117;13.01.2026
LH-125;Frankfurt;Arrival;142;149;146;20.05.2026
BA-418;Frankfurt;Departure;162;0;191;26.04.2026
BA-394;Frankfurt;Departure;57;0;96;30.03.2026
AF-508;Warsaw;Arrival;100;39;50;01.04.2026
LH-109;Prague;Arrival;155;0;195;05.10.2025
KL-443;Prague;Departure;192;0;163;29.01.2026
BA-699;Frankfurt;Departure;70;17;102;13.01.2026
BA-851;Prague;Departure;186;0;47;31.03.2026
KL-864;Vienna;Arrival;170;0;150;25.10.2025
LH-529;Amsterdam;Arrival;55;105;179;11.11.2025
AF-535;Amsterdam;Departure;191;0;117;22.04.2026
AF-995;Vienna;Departure;119;14;235;07.03.2026
QS-551;Amsterdam;Arrival;237;62;146;04.06.2026
OK-977;Frankfurt;Arrival;227;27;111;26.04.2026
BA-158;Munich;Arrival;182;135;112;23.06.2026
KL-819;Amsterdam;Arrival;72;0;196;18.04.2026
LH-494;Warsaw;Departure;220;178;216;22.11.2025
BA-409;Warsaw;Departure;60;0;71;24.12.2025
LH-860;Warsaw;Departure;68;0;89;03.05.2026
LH-860;Warsaw;Arrival;157;0;177;15.03.2026
LO-384;Frankfurt;Departure;129;0;194;02.02.2026
LH-489;Munich;Arrival;37;0;116;19.03.2026
BA-142;Amsterdam;Arrival;72;12;190;08.01.2026
KL-545;Prague;Departure;62;0;74;29.04.2026
KL-726;Vienna;Departure;126;0;197;26.03.2026
QS-525;Frankfurt;Departure;195;20;45;21.04.2026
LO-566;Prague;Arrival;181;7;111;10.11.2025
OK-734;Amsterdam;Arrival;101;17;144;19.01.2026
LO-462;Warsaw;Departure;47;106;91;15.04.2026
OS-880;Warsaw;Arrival;43;80;124;16.02.2026
KL-902;Prague;Departure;88;5;122;26.04.2026
OK-606;Frankfurt;Departure;164;26;213;19.05.2026
QS-398;Prague;Arrival;43;25;125;24.12.2025
KL-545;Prague;Departure;132;6;84;23.11.2025
OS-963;Vienna;Departure;147;47;164;10.01.2026
OS-367;Amsterdam;Arrival;116;0;103;04.04.2026
KL-525;Munich;Arrival;76;0;188;06.10.2025
AF-328;Amsterdam;Departure;121;0;237;10.02.2026
OK-702;Amsterdam;Arrival;69;0;84;30.09.2025
LH-704;Warsaw;Arrival;39;0;147;28.01.2026
QS-348;Vienna;Arrival;37;0;101;15.04.2026
KL-782;Prague;Departure;52;8;216;10.12.2025
AF-472;Prague;Departure;37;0;154;03.05.2026
BA-960;Prague;Departure;227;12;236;13.03.2026
LH-899;Munich;Departure;88;0;89;04.12.2025
OS-655;Munich;Departure;159;0;52;03.02.2026
OK-847;Prague;Arrival;173;0;62;12.12.2025
OS-655;Munich;Arrival;58;0;86;24.11.2025
OK-255;Prague;Arrival;109;0;140;16.04.2026
QS-878;Vienna;Departure;204;149;231;14.09.2025
QS-398;Prague;Departure;199;20;127;23.10.2025
KL-242;Amsterdam;Arrival;102;0;137;30.09.2025
LH-567;Munich;Departure;74;20;206;10.05.2026
OK-883;Munich;Arrival;81;0;198;30.05.2026
OK-687;Warsaw;Departure;133;0;181;07.03.2026
QS-740;Vienna;Arrival;98;0;205;27.05.2026
AF-469;Vienna;Arrival;238;0;78;13.01.2026
OK-981;Prague;Departure;166;0;223;26.06.2026
AF-960;Prague;Departure;225;26;63;13.01.2026
QS-548;Amsterdam;Departure;109;30;206;16.11.2025
LH-991;Frankfurt;Departure;61;24;203;01.04.2026
BA-231;Frankfurt;Departure;223;59;171;14.02.2026
KL-545;Prague;Departure;134;12;101;16.02.2026
OS-600;Frankfurt;Arrival;127;69;81;15.02.2026
OK-954;Frankfurt;Departure;210;23;210;19.02.2026
QS-523;Frankfurt;Arrival;224;27;183;26.09.2025
AF-814;Frankfurt;Departure;110;0;49;13.05.2026
LH-390;Frankfurt;Departure;38;0;50;02.09.2025
LO-378;Frankfurt;Departure;192;29;174;10.09.2025
QS-230;Amsterdam;Departure;83;19;172;16.02.2026
BA-919;Munich;Departure;197;10;198;24.10.2025
LO-845;Frankfurt;Departure;82;0;172;13.02.2026
BA-652;Munich;Departure;180;0;152;13.04.2026
AF-834;Vienna;Arrival;71;9;52;13.11.2025
KL-669;Amsterdam;Arrival;73;8;63;16.04.2026
QS-926;Munich;Arrival;73;15;238;14.11.2025
OK-283;Warsaw;Arrival;146;0;216;20.09.2025
OK-353;Amsterdam;Departure;79;28;120;24.09.2025
OS-718;Prague;Departure;131;0;214;12.05.2026
OK-877;Amsterdam;Departure;59;0;230;17.06.2026
BA-920;Amsterdam;Arrival;46;0;181;29.09.2025
AF-950;Prague;Arrival;51;7;90;13.09.2025
AF-567;Warsaw;Arrival;235;0;236;19.06.2026
OK-292;Vienna;Arrival;217;0;84;09.11.2025
AF-936;Amsterdam;Departure;137;0;47;30.05.2026
KL-864;Vienna;Departure;102;6;144;20.03.2026
OS-460;Amsterdam;Arrival;207;0;144;09.05.2026
QS-740;Vienna;Departure;148;20;107;06.11.2025
AF-478;Amsterdam;Departure;198;0;147;09.12.2025
AF-413;Prague;Arrival;187;0;78;18.06.2026
QS-662;Warsaw;Arrival;191;0;156;23.09.2025
KL-818;Warsaw;Arrival;81;0;221;14.03.2026
OS-600;Frankfurt;Departure;171;0;73;05.05.2026
LH-572;Amsterdam;Arrival;58;0;202;15.04.2026
OK-977;Frankfurt;Departure;182;8;211;28.06.2026
OK-702;Amsterdam;Arrival;223;0;59;21.04.2026
AF-328;Amsterdam;Departure;40;28;88;08.09.2025
AF-242;Warsaw;Departure;85;22;131;12.04.2026
KL-508;Warsaw;Arrival;35;0;56;15.02.2026
QS-258;Amsterdam;Arrival;170;171;226;01.04.2026
AF-960;Prague;Arrival;141;24;88;12.11.2025
KL-202;Warsaw;Arrival;50;0;181;21.09.2025
LH-260;Munich;Departure;228;0;107;23.09.2025
AF-763;Vienna;Arrival;163;17;217;27.09.2025
BA-840;Warsaw;Departure;139;52;174;30.01.2026
LO-750;Warsaw;Departure;80;0;71;22.05.2026
OS-344;Frankfurt;Arrival;35;79;84;11.12.2025
OS-880;Warsaw;Arrival;92;9;70;18.12.2025
OK-147;Munich;Arrival;124;149;233;19.12.2025
KL-181;Prague;Departure;118;29;233;03.09.2025
LO-921;Amsterdam;Departure;161;0;211;11.06.2026
KL-710;Munich;Departure;183;0;207;08.11.2025
BA-771;Warsaw;Arrival;202;12;64;30.10.2025
OS-784;Vienna;Departure;139;0;173;16.10.2025
OS-665;Munich;Departure;183;94;183;15.10.2025
OS-271;Warsaw;Departure;80;5;228;20.09.2025
KL-430;Prague;Departure;131;0;147;13.02.2026
QS-230;Amsterdam;Departure;182;9;127;20.03.2026
OK-185;Frankfurt;Arrival;122;0;199;22.04.2026
OS-445;Prague;Arrival;230;0;121;14.11.2025
QS-548;Amsterdam;Arrival;148;0;166;08.06.2026
LH-491;Vienna;Departure;186;108;61;13.11.2025
LO-238;Prague;Departure;159;0;45;02.06.2026
LO-171;Frankfurt;Departure;210;13;188;08.06.2026
OK-269;Vienna;Departure;138;0;175;05.06.2026
KL-187;Prague;Departure;63;0;107;28.04.2026
LO-606;Vienna;Departure;87;0;193;17.05.2026
KL-242;Amsterdam;Departure;109;22;52;22.03.2026
LO-132;Prague;Arrival;204;30;145;12.10.2025
BA-557;Vienna;Arrival;65;6;86;28.04.2026
LH-467;Vienna;Departure;137;0;199;03.09.2025
AF-535;Amsterdam;Arrival;104;0;109;27.01.2026
BA-409;Warsaw;Arrival;35;22;191;20.06.2026
AF-221;Prague;Arrival;119;0;215;10.11.2025
LH-354;Warsaw;Departure;102;28;72;17.04.2026
OK-542;Frankfurt;Arrival;38;0;159;27.12.2025
OK-195;Vienna;Arrival;35;0;218;10.04.2026
LH-860;Warsaw;Departure;61;29;197;22.02.2026
OK-674;Warsaw;Departure;134;0;187;25.05.2026
QS-223;Vienna;Departure;173;14;155;14.01.2026
AF-788;Amsterdam;Departure;219;61;180;17.04.2026
BA-581;Vienna;Arrival;42;0;237;06.04.2026
LO-441;Munich;Arrival;47;0;120;06.03.2026
KL-666;Amsterdam;Arrival;135;0;215;19.04.2026
AF-381;Amsterdam;Departure;130;0;54;02.02.2026
AF-241;Prague;Departure;123;18;167;19.04.2026
AF-469;Vienna;Arrival;82;77;76;13.10.2025
OS-919;Warsaw;Arrival;197;14;157;04.10.2025
LH-390;Frankfurt;Departure;157;108;183;25.03.2026
LH-807;Prague;Arrival;188;0;88;01.03.2026
AF-968;Vienna;Arrival;115;0;65;07.10.2025
KL-726;Vienna;Departure;90;0;224;25.12.2025
LO-973;Prague;Arrival;35;17;77;31.12.2025
OK-334;Amsterdam;Arrival;218;12;208;29.04.2026
QS-912;Amsterdam;Arrival;143;22;209;05.03.2026
LO-238;Prague;Departure;177;0;217;25.03.2026
OK-346;Munich;Arrival;184;10;219;18.09.2025
LO-444;Prague;Departure;60;0;173;05.04.2026
OK-503;Prague;Arrival;149;0;131;07.11.2025
KL-709;Prague;Arrival;127;0;68;27.04.2026
KL-505;Amsterdam;Departure;155;0;138;16.10.2025
BA-380;Warsaw;Arrival;111;0;180;19.12.2025
AF-837;Munich;Departure;63;19;75;18.03.2026
KL-430;Prague;Departure;86;0;199;27.03.2026
LH-162;Vienna;Departure;165;0;101;16.05.2026
QS-926;Munich;Departure;56;48;221;14.06.2026
LO-349;Frankfurt;Arrival;144;162;166;14.02.2026
QS-404;Amsterdam;Arrival;125;20;184;03.01.2026
LH-971;Vienna;Departure;82;0;61;01.02.2026
LH-710;Amsterdam;Departure;139;0;214;25.03.2026
AF-187;Warsaw;Arrival;158;30;176;12.05.2026
KL-443;Prague;Arrival;126;0;167;13.03.2026
LH-334;Vienna;Departure;162;0;167;07.04.2026
OK-665;Prague;Arrival;186;23;61;29.09.2025
AF-385;Frankfurt;Departure;69;23;110;20.11.2025
LH-510;Amsterdam;Departure;102;118;58;13.11.2025
OK-311;Munich;Arrival;211;0;57;22.05.2026
BA-370;Frankfurt;Departure;93;22;104;27.11.2025
QS-349;Munich;Departure;76;0;66;15.04.2026
LH-896;Munich;Departure;108;0;120;12.05.2026
KL-814;Amsterdam;Departure;193;26;202;14.11.2025
LO-674;Warsaw;Departure;78;16;170;27.05.2026
AF-834;Vienna;Arrival;167;23;58;19.01.2026
KL-282;Amsterdam;Departure;222;0;214;18.12.2025
LO-358;Vienna;Arrival;70;0;183;05.06.2026
OK-773;Prague;Departure;55;0;129;07.11.2025
LH-529;Amsterdam;Departure;119;30;113;27.09.2025
OK-775;Frankfurt;Departure;229;164;145;14.09.2025
QS-488;Amsterdam;Arrival;220;0;52;09.05.2026
BA-370;Frankfurt;Departure;172;0;65;06.06.2026
QS-552;Warsaw;Arrival;105;117;192;06.01.2026
QS-761;Warsaw;Arrival;61;0;192;22.03.2026
KL-612;Vienna;Departure;143;12;140;18.06.2026
OS-869;Amsterdam;Arrival;228;28;48;25.11.2025
LH-175;Warsaw;Arrival;67;5;236;16.09.2025
BA-823;Munich;Arrival;236;5;108;08.11.2025
LO-710;Prague;Departure;113;0;125;04.03.2026
KL-710;Munich;Departure;45;27;180;17.05.2026
OK-255;Prague;Arrival;163;6;117;04.02.2026
LH-529;Amsterdam;Arrival;217;0;147;29.03.2026
OK-665;Prague;Departure;87;0;147;23.04.2026
BA-646;Prague;Arrival;211;0;229;26.05.2026
KL-573;Munich;Arrival;125;0;203;02.01.2026
AF-565;Vienna;Departure;174;0;237;26.10.2025
OK-334;Amsterdam;Departure;197;146;215;16.06.2026
OK-783;Vienna;Departure;131;0;169;02.04.2026
KL-719;Munich;Arrival;60;0;108;23.06.2026
OK-503;Prague;Arrival;203;0;175;31.10.2025
KL-315;Amsterdam;Arrival;151;0;85;18.04.2026
KL-202;Warsaw;Departure;139;0;108;14.05.2026
QS-488;Amsterdam;Departure;100;0;225;10.09.2025
AF-881;Frankfurt;Arrival;194;149;127;27.09.2025
OK-783;Vienna;Departure;139;6;140;05.09.2025
KL-508;Warsaw;Arrival;69;0;99;06.02.2026
LO-904;Amsterdam;Departure;88;0;175;04.10.2025
LH-581;Prague;Departure;208;0;74;29.05.2026
OK-789;Warsaw;Departure;238;0;50;28.05.2026
OK-255;Prague;Arrival;142;0;111;20.12.2025
QS-878;Vienna;Arrival;180;0;174;13.03.2026
